.id,age,smsarank,esr,ftpt79,earnhre,educ,ethrace
5,86,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,35,Houston,Employed-At Work,Employed full-time,600.0,HS,whites
5,65,Houston,Employed-Absent,Employed full-time,,BA,whites
5,67,Houston,Other (Includes Retired),Not In Labor Force,,BA,whites
5,57,Houston,Employed-At Work,Employed PT,,HS,others
5,30,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,29,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,24,Houston,Employed-At Work,Employed full-time,,lessHS,hispanics
5,24,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,34,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,48,Houston,Employed-Absent,Employed full-time,,HS,blacks
5,53,Houston,Employed-Absent,Employed full-time,,BA,blacks
5,52,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,52,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,30,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,56,Houston,Housework,Not In Labor Force,,lessHS,blacks
5,20,Houston,Employed-At Work,Employed full-time,1142.0,HS,blacks
5,40,Houston,Employed-At Work,Employed full-time,700.0,HS,hispanics
5,40,Houston,Employed-At Work,Employed PT,600.0,HS,hispanics
5,36,Houston,Employed-At Work,Employed full-time,,BA,hispanics
5,45,Houston,Employed-At Work,Employed full-time,1250.0,HS,hispanics
5,50,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,19,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,54,Houston,Employed-At Work,Employed full-time,,HS,whites
5,40,Houston,Employed-At Work,Part-time For Economic Reasons,500.0,HS,whites
5,56,Houston,Employed-At Work,Employed full-time,,HS,whites
5,67,Houston,Housework,Not In Labor Force,,BA,whites
5,33,Houston,Employed-At Work,Employed full-time,,BA,whites
5,79,Houston,Unemployed-Looking,Unemployed PT,,BA,whites
5,69,Houston,Employed-At Work,Employed PT,385.0,HS,whites
5,31,Houston,Employed-At Work,Employed full-time,1900.0,HS,whites
5,47,Houston,Unemployed-Looking,Unemployed FT,,HS,whites
5,44,Houston,Employed-At Work,Part-time For Economic Reasons,,HS,whites
5,19,Houston,Employed-At Work,Employed full-time,365.0,HS,whites
5,67,Houston,Other (Includes Retired),Not In Labor Force,,HS,whites
5,48,Houston,Employed-At Work,Employed full-time,,HS,whites
5,45,Houston,Employed-Absent,Employed full-time,1000.0,HS,whites
5,61,Houston,Employed-At Work,Employed full-time,900.0,HS,hispanics
5,63,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,27,Houston,Employed-At Work,Employed full-time,400.0,lessHS,hispanics
5,30,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,37,Houston,Employed-At Work,Employed full-time,700.0,HS,blacks
5,26,Houston,Employed-Absent,Employed full-time,567.0,HS,blacks
5,50,Houston,Employed-At Work,Employed full-time,1237.0,HS,blacks
5,44,Houston,Employed-At Work,Employed full-time,600.0,HS,blacks
5,64,Houston,Housework,Not In Labor Force,,lessHS,blacks
5,20,Houston,Employed-At Work,Part-time For Economic Reasons,335.0,lessHS,blacks
5,20,Houston,Housework,Not In Labor Force,,HS,blacks
5,48,Houston,Employed-Absent,Employed full-time,1300.0,lessHS,blacks
5,42,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,22,Houston,School,Not In Labor Force,,HS,blacks
5,32,Houston,Employed-Absent,Employed full-time,865.0,HS,blacks
5,26,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,22,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,41,Houston,Housework,Not In Labor Force,,lessHS,whites
5,27,Houston,Employed-At Work,Employed full-time,,HS,whites
5,26,Houston,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
5,53,Houston,Employed-At Work,Employed full-time,335.0,lessHS,hispanics
5,37,Houston,Employed-At Work,Employed full-time,575.0,lessHS,hispanics
5,18,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,37,Houston,Employed-At Work,Employed full-time,1200.0,lessHS,whites
5,36,Houston,Housework,Not In Labor Force,,lessHS,whites
5,18,Houston,Unemployed-Looking,Unemployed FT,,lessHS,whites
5,34,Houston,Employed-Absent,Employed full-time,1180.0,HS,blacks
5,28,Houston,Employed-Absent,Employed full-time,,BA,blacks
5,37,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,19,Houston,Unemployed-Looking,Unemployed FT,,lessHS,blacks
5,18,Houston,School,Not In Labor Force,,lessHS,blacks
5,16,Houston,School,Not In Labor Force,,lessHS,blacks
5,27,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,26,Houston,Employed-At Work,Part-time For Economic Reasons,525.0,HS,blacks
5,22,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,24,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,62,Houston,Unable to work/Disabled,Not In Labor Force,,lessHS,blacks
5,23,Houston,Employed-At Work,Part-time For Economic Reasons,500.0,lessHS,blacks
5,19,Houston,Employed-At Work,Part-time For Economic Reasons,335.0,lessHS,blacks
5,59,Houston,Employed-At Work,Employed full-time,,BA,whites
5,54,Houston,Employed-At Work,Employed full-time,,BA,whites
5,31,Houston,Employed-At Work,Employed full-time,,HS,whites
5,30,Houston,Employed-At Work,Employed full-time,,HS,whites
5,28,Houston,Employed-At Work,Employed full-time,800.0,BA,whites
5,25,Houston,Employed-At Work,Employed full-time,1100.0,BA,whites
5,85,Houston,Housework,Not In Labor Force,,HS,whites
5,47,Houston,Employed-At Work,Employed full-time,675.0,lessHS,hispanics
5,36,Houston,Employed-Absent,Employed full-time,455.0,lessHS,hispanics
5,18,Houston,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
5,16,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,44,Houston,Employed-Absent,Employed full-time,750.0,HS,blacks
5,47,Houston,Employed-At Work,Employed full-time,,lessHS,blacks
5,25,Houston,Employed-At Work,Employed full-time,500.0,BA,blacks
5,38,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,40,Houston,Employed-At Work,Employed full-time,1600.0,BA,blacks
5,20,Houston,Employed-At Work,Employed PT,500.0,HS,blacks
5,16,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,45,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,48,Houston,Other (Includes Retired),Not In Labor Force,,HS,blacks
5,16,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,76,Houston,Other (Includes Retired),Not In Labor Force,,HS,blacks
5,47,Houston,Employed-At Work,Employed full-time,,BA,whites
5,20,Houston,Employed-At Work,Employed PT,360.0,HS,whites
5,36,Houston,Employed-At Work,Employed full-time,,BA,whites
5,60,Houston,Employed-At Work,Employed full-time,,BA,whites
5,74,Houston,Housework,Not In Labor Force,,HS,whites
5,63,Houston,Other (Includes Retired),Not In Labor Force,,HS,whites
5,61,Houston,Employed-At Work,Employed PT,375.0,BA,whites
5,81,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,88,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,65,Houston,Employed-At Work,Employed full-time,,HS,whites
5,57,Houston,Housework,Not In Labor Force,,HS,whites
5,82,Houston,Other (Includes Retired),Not In Labor Force,,BA,whites
5,80,Houston,Other (Includes Retired),Not In Labor Force,,BA,whites
5,36,Houston,Employed-At Work,Employed full-time,,BA,whites
5,17,Houston,Employed-At Work,Employed PT,410.0,lessHS,whites
5,42,Houston,Employed-At Work,Employed full-time,,HS,whites
5,41,Houston,Housework,Not In Labor Force,,HS,whites
5,19,Houston,Employed-At Work,Employed full-time,,HS,whites
5,22,Houston,Employed-At Work,Employed full-time,,HS,whites
5,36,Houston,Employed-At Work,Employed full-time,1000.0,HS,whites
5,34,Houston,Housework,Not In Labor Force,,lessHS,whites
5,36,Houston,Employed-At Work,Employed full-time,750.0,lessHS,blacks
5,32,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,36,Houston,Housework,Not In Labor Force,,HS,blacks
5,32,Houston,Employed-At Work,Employed full-time,350.0,HS,hispanics
5,21,Houston,Housework,Not In Labor Force,,HS,whites
5,27,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,76,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,69,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,35,Houston,Employed-At Work,Employed full-time,1000.0,lessHS,hispanics
5,39,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,65,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,62,Houston,Housework,Not In Labor Force,,HS,whites
5,38,Houston,Employed-At Work,Employed full-time,,BA,whites
5,75,Houston,Housework,Not In Labor Force,,lessHS,whites
5,63,Houston,Unemployed-Looking,Unemployed FT,,lessHS,blacks
5,38,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,16,Houston,Employed-At Work,Employed PT,350.0,lessHS,blacks
5,20,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,34,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,31,Houston,Unemployed-Looking,Unemployed FT,,HS,blacks
5,49,Houston,Employed-At Work,Employed full-time,1400.0,HS,hispanics
5,45,Houston,Housework,Not In Labor Force,,HS,hispanics
5,21,Houston,Employed-At Work,Employed PT,400.0,HS,hispanics
5,33,Houston,Employed-At Work,Employed full-time,575.0,HS,whites
5,26,Houston,Employed-At Work,Employed full-time,658.0,lessHS,others
5,24,Houston,Unemployed-Looking,Unemployed PT,,lessHS,whites
5,53,Houston,Employed-At Work,Employed full-time,1100.0,HS,whites
5,47,Houston,Housework,Not In Labor Force,,HS,whites
5,27,Houston,Unemployed-Looking,Unemployed FT,,HS,whites
5,47,Houston,Employed-At Work,Part-time For Economic Reasons,365.0,lessHS,whites
5,27,Houston,Employed-At Work,Employed full-time,650.0,lessHS,whites
5,49,Houston,Employed-At Work,Employed full-time,,HS,whites
5,82,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,78,Houston,Housework,Not In Labor Force,,HS,whites
5,36,Houston,Employed-Absent,Employed full-time,,HS,whites
5,25,Houston,Employed-Absent,Employed full-time,,HS,whites
5,40,Houston,Employed-At Work,Employed full-time,,HS,others
5,29,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,21,Houston,Unemployed-Looking,Unemployed FT,,lessHS,whites
5,41,Houston,Employed-At Work,Employed full-time,,HS,whites
5,16,Houston,Employed-At Work,Part-time For Economic Reasons,100.0,lessHS,whites
5,24,Houston,Employed-At Work,Employed full-time,605.0,HS,whites
5,22,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,50,Houston,Employed-At Work,Part-time For Economic Reasons,,lessHS,whites
5,48,Houston,Employed-At Work,Employed full-time,,HS,whites
5,45,Houston,Employed-At Work,Employed full-time,,HS,whites
5,43,Houston,Employed-At Work,Employed full-time,,HS,whites
5,58,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,56,Houston,Housework,Not In Labor Force,,HS,whites
5,27,Houston,Employed-At Work,Employed full-time,1000.0,HS,whites
5,65,Houston,Unemployed-Looking,Unemployed FT,,BA,whites
5,62,Houston,Other (Includes Retired),Not In Labor Force,,HS,whites
5,56,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,58,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,18,Houston,Unemployed-Looking,Unemployed PT,,lessHS,hispanics
5,26,Houston,Employed-At Work,Employed full-time,1500.0,lessHS,hispanics
5,22,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,69,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,64,Houston,Housework,Not In Labor Force,,lessHS,hispanics
5,36,Houston,Employed-At Work,Employed full-time,1300.0,HS,whites
5,32,Houston,Employed-At Work,Employed full-time,,HS,whites
5,21,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,20,Houston,Housework,Not In Labor Force,,lessHS,whites
5,72,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,41,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,45,Houston,Employed-At Work,Employed full-time,,lessHS,whites
5,31,Houston,Employed-At Work,Employed full-time,,BA,whites
5,30,Houston,Employed-At Work,Employed full-time,,BA,whites
5,72,Houston,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,53,Houston,Employed-At Work,Employed full-time,1450.0,lessHS,whites
5,54,Houston,Housework,Not In Labor Force,,lessHS,whites
5,17,Houston,Employed-At Work,Employed PT,,lessHS,whites
5,29,Houston,Employed-At Work,Part-time For Economic Reasons,,HS,whites
5,25,Houston,Housework,Not In Labor Force,,lessHS,whites
5,27,Houston,Employed-At Work,Employed full-time,500.0,HS,hispanics
5,27,Houston,Employed-At Work,Employed full-time,400.0,HS,hispanics
5,30,Houston,Unemployed-Looking,Unemployed FT,,BA,hispanics
5,27,Houston,Unemployed-Looking,Unemployed FT,,HS,hispanics
5,38,Houston,Employed-Absent,Employed full-time,,BA,whites
5,69,Houston,Housework,Not In Labor Force,,BA,whites
5,67,Houston,Employed-At Work,Employed PT,,HS,whites
5,61,Houston,Housework,Not In Labor Force,,HS,whites
5,26,Houston,Employed-At Work,Employed full-time,,HS,whites
5,21,Houston,Employed-Absent,Employed full-time,,HS,whites
5,43,Houston,Employed-At Work,Employed full-time,500.0,lessHS,hispanics
5,49,Houston,Employed-At Work,Employed full-time,1191.0,lessHS,whites
5,27,Houston,Unemployed-Looking,Unemployed FT,,HS,hispanics
5,23,Houston,Employed-At Work,Employed full-time,400.0,lessHS,hispanics
5,21,Houston,Employed-Absent,Employed full-time,500.0,lessHS,hispanics
5,28,Houston,Employed-At Work,Employed full-time,775.0,BA,hispanics
5,27,Houston,Employed-At Work,Employed full-time,1550.0,BA,blacks
5,62,Houston,Employed-At Work,Employed full-time,,HS,whites
5,58,Houston,Housework,Not In Labor Force,,HS,whites
5,35,Houston,Employed-At Work,Employed full-time,1400.0,HS,blacks
5,33,Houston,Housework,Not In Labor Force,,HS,blacks
5,26,Houston,School,Not In Labor Force,,HS,others
5,58,Houston,Employed-Absent,Employed full-time,375.0,HS,others
5,57,Houston,Housework,Not In Labor Force,,lessHS,others
5,25,Houston,Unemployed-Looking,Unemployed FT,,HS,others
5,29,Houston,Employed-At Work,Employed full-time,510.0,HS,blacks
5,23,Houston,Employed-At Work,Employed full-time,500.0,HS,blacks
5,52,Houston,Employed-At Work,Employed full-time,,HS,whites
5,27,Houston,Employed-At Work,Employed full-time,,BA,blacks
5,23,Houston,Employed-At Work,Employed full-time,825.0,HS,blacks
5,29,Houston,School,Not In Labor Force,,BA,blacks
5,19,Houston,Employed-At Work,Employed full-time,,HS,blacks
5,41,Houston,Employed-At Work,Employed full-time,,BA,whites
5,37,Houston,Housework,Not In Labor Force,,BA,whites
5,17,Houston,Other (Includes Retired),Not In Labor Force,,HS,whites
5,39,Houston,Employed-At Work,Employed full-time,,BA,whites
5,35,Houston,Housework,Not In Labor Force,,BA,whites
5,37,Houston,Employed-Absent,Employed full-time,,BA,whites
5,35,Houston,Housework,Not In Labor Force,,BA,whites
5,52,Houston,Employed-At Work,Employed full-time,,HS,whites
5,48,Houston,Employed-At Work,Employed full-time,,HS,whites
5,54,Houston,Other (Includes Retired),Not In Labor Force,,HS,others
5,31,Houston,Employed-At Work,Employed full-time,,BA,others
5,30,Houston,School,Not In Labor Force,,BA,others
5,25,Houston,School,Not In Labor Force,,BA,others
5,36,Houston,Employed-At Work,Employed full-time,,BA,whites
5,27,Houston,Employed-At Work,Part-time For Economic Reasons,,HS,whites
5,35,Houston,Employed-At Work,Employed full-time,,BA,whites
5,31,Houston,Employed-At Work,Employed full-time,,BA,whites
5,40,Houston,Employed-At Work,Employed full-time,,BA,whites
5,32,Houston,Employed-At Work,Employed full-time,,BA,whites
5,32,Miami,Employed-At Work,Employed full-time,840.0,HS,blacks
5,28,Miami,Employed-At Work,Employed full-time,500.0,HS,blacks
5,47,Miami,Employed-At Work,Employed full-time,400.0,lessHS,blacks
5,43,Miami,Employed-Absent,Employed full-time,895.0,HS,blacks
5,36,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,36,Miami,Employed-At Work,Part-time For Economic Reasons,408.0,HS,blacks
5,47,Miami,Unable to work/Disabled,Not In Labor Force,,lessHS,blacks
5,54,Miami,Employed-Absent,Employed full-time,360.0,HS,blacks
5,60,Miami,Employed-At Work,Employed full-time,,lessHS,blacks
5,21,Miami,Employed-At Work,Employed PT,335.0,HS,blacks
5,18,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,83,Miami,Other (Includes Retired),Not In Labor Force,,HS,blacks
5,70,Miami,Employed-At Work,Employed full-time,,lessHS,blacks
5,67,Miami,Employed-At Work,Employed PT,,lessHS,blacks
5,49,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,57,Miami,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
5,52,Miami,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
5,65,Miami,Housework,Not In Labor Force,,HS,whites
5,69,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,22,Miami,Employed-At Work,Employed full-time,425.0,HS,whites
5,41,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,42,Miami,Employed-At Work,Employed full-time,875.0,HS,hispanics
5,20,Miami,Unemployed-Looking,Unemployed FT,,HS,hispanics
5,64,Miami,Employed-At Work,Employed PT,,lessHS,cubans
5,19,Miami,Employed-Absent,Employed full-time,,lessHS,whites
5,76,Miami,Other (Includes Retired),Not In Labor Force,,HS,cubans
5,24,Miami,Employed-At Work,Employed full-time,,lessHS,blacks
5,22,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,23,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,24,Miami,Employed-At Work,Part-time For Economic Reasons,335.0,lessHS,blacks
5,35,Miami,Housework,Not In Labor Force,,lessHS,blacks
5,42,Miami,Employed-At Work,Employed full-time,400.0,lessHS,blacks
5,69,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,cubans
5,63,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,70,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,68,Miami,Unable to work/Disabled,Not In Labor Force,,lessHS,cubans
5,72,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,cubans
5,80,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,77,Miami,Housework,Not In Labor Force,,lessHS,whites
5,25,Miami,Employed-Absent,Employed PT,,BA,cubans
5,33,Miami,Employed-Absent,Employed full-time,,BA,whites
5,25,Miami,Employed-Absent,Employed full-time,,HS,whites
5,43,Miami,Employed-At Work,Employed full-time,600.0,HS,whites
5,30,Miami,Employed-At Work,Employed full-time,,BA,cubans
5,24,Miami,Employed-At Work,Employed full-time,,HS,cubans
5,50,Miami,Employed-At Work,Employed full-time,600.0,lessHS,hispanics
5,49,Miami,Employed-At Work,Employed full-time,716.0,HS,whites
5,47,Miami,Employed-At Work,Employed full-time,,HS,whites
5,44,Miami,Employed-At Work,Employed full-time,,BA,whites
5,51,Miami,Employed-At Work,Employed full-time,,HS,whites
5,51,Miami,Employed-At Work,Employed full-time,,HS,whites
5,25,Miami,Employed-At Work,Employed full-time,900.0,BA,whites
5,81,Miami,Other (Includes Retired),Not In Labor Force,,BA,whites
5,78,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,85,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,70,Miami,Housework,Not In Labor Force,,HS,others
5,86,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,61,Miami,Employed-At Work,Employed full-time,,HS,whites
5,63,Miami,Employed-At Work,Employed full-time,,HS,cubans
5,27,Miami,Employed-At Work,Employed full-time,,HS,whites
5,36,Miami,Employed-At Work,Employed full-time,,lessHS,blacks
5,43,Miami,Employed-At Work,Employed full-time,750.0,HS,cubans
5,47,Miami,Employed-At Work,Employed full-time,500.0,HS,cubans
5,67,Miami,Employed-At Work,Employed full-time,,BA,whites
5,69,Miami,Housework,Not In Labor Force,,BA,whites
5,68,Miami,Employed-At Work,Part-time For Economic Reasons,800.0,HS,whites
5,68,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,73,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,78,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,74,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,71,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,34,Miami,Employed-At Work,Employed full-time,,HS,whites
5,71,Miami,Housework,Not In Labor Force,,HS,whites
5,73,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,42,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,blacks
5,58,Miami,Employed-At Work,Employed full-time,525.0,lessHS,blacks
5,26,Miami,Employed-At Work,Employed full-time,,HS,whites
5,24,Miami,Housework,Not In Labor Force,,HS,whites
5,28,Miami,Employed-Absent,Employed full-time,,HS,whites
5,27,Miami,Housework,Not In Labor Force,,HS,whites
5,40,Miami,Employed-At Work,Employed full-time,690.0,lessHS,whites
5,72,Miami,Housework,Not In Labor Force,,lessHS,whites
5,46,Miami,Employed-At Work,Employed full-time,800.0,BA,blacks
5,36,Miami,Employed-At Work,Employed full-time,1150.0,HS,blacks
5,46,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,21,Miami,Employed-Absent,Employed PT,335.0,HS,blacks
5,50,Miami,Other (Includes Retired),Not In Labor Force,,BA,whites
5,22,Miami,School,Not In Labor Force,,lessHS,whites
5,50,Miami,Employed-At Work,Employed full-time,3500.0,BA,whites
5,19,Miami,Housework,Not In Labor Force,,HS,hispanics
5,19,Miami,Employed-At Work,Employed PT,335.0,HS,hispanics
5,23,Miami,Other (Includes Retired),Not In Labor Force,,BA,hispanics
5,36,Miami,Employed-At Work,Part-time For Economic Reasons,1000.0,HS,whites
5,56,Miami,Employed-At Work,Employed full-time,425.0,lessHS,cubans
5,31,Miami,Employed-At Work,Employed full-time,600.0,lessHS,cubans
5,72,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,cubans
5,87,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,72,Miami,Housework,Not In Labor Force,,HS,cubans
5,68,Miami,Unable to work/Disabled,Not In Labor Force,,lessHS,blacks
5,76,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,cubans
5,34,Miami,Employed-At Work,Employed full-time,,BA,whites
5,33,Miami,Employed-At Work,Employed PT,360.0,HS,whites
5,46,Miami,Employed-At Work,Employed full-time,,HS,whites
5,40,Miami,Employed-At Work,Employed PT,450.0,HS,whites
5,20,Miami,Employed-At Work,Employed PT,,HS,whites
5,18,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,37,Miami,Employed-At Work,Employed full-time,,BA,whites
5,35,Miami,Employed-At Work,Employed full-time,1000.0,HS,whites
5,29,Miami,Employed-At Work,Employed full-time,,HS,whites
5,36,Miami,Employed-At Work,Employed full-time,,BA,whites
5,51,Miami,Employed-At Work,Part-time For Economic Reasons,,BA,whites
5,44,Miami,Employed-At Work,Employed full-time,,BA,hispanics
5,56,Miami,Unable to work/Disabled,Not In Labor Force,,HS,whites
5,50,Miami,Housework,Not In Labor Force,,HS,whites
5,18,Miami,Employed-At Work,Employed PT,360.0,HS,whites
5,17,Miami,Unemployed-Looking,Unemployed PT,,lessHS,whites
5,28,Miami,Employed-At Work,Employed PT,600.0,HS,whites
5,45,Miami,Employed-At Work,Employed full-time,,BA,whites
5,47,Miami,Employed-Absent,Employed full-time,,HS,whites
5,30,Miami,Employed-Absent,Employed PT,1050.0,BA,whites
5,38,Miami,Employed-At Work,Part-time For Economic Reasons,,HS,cubans
5,42,Miami,Unemployed-Looking,Unemployed FT,,HS,cubans
5,40,Miami,Employed-At Work,Employed full-time,,BA,cubans
5,47,Miami,Employed-Absent,Employed full-time,490.0,lessHS,cubans
5,49,Miami,Employed-At Work,Employed full-time,385.0,lessHS,cubans
5,77,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,32,Miami,Employed-At Work,Employed full-time,385.0,HS,cubans
5,51,Miami,Unemployed-Looking,Unemployed FT,,HS,cubans
5,52,Miami,Employed-At Work,Employed full-time,524.0,HS,whites
5,53,Miami,Employed-At Work,Employed full-time,706.0,HS,whites
5,28,Miami,Unemployed-Looking,Unemployed FT,,HS,whites
5,21,Miami,Housework,Not In Labor Force,,HS,whites
5,60,Miami,Unable to work/Disabled,Not In Labor Force,,HS,whites
5,35,Miami,Employed-At Work,Employed full-time,,lessHS,cubans
5,23,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,63,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,63,Miami,Housework,Not In Labor Force,,HS,whites
5,85,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,75,Miami,Housework,Not In Labor Force,,lessHS,whites
5,40,Miami,Employed-At Work,Employed full-time,700.0,HS,whites
5,76,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,whites
5,29,Miami,Employed-At Work,Employed full-time,450.0,lessHS,hispanics
5,29,Miami,Employed-At Work,Employed full-time,125.0,lessHS,hispanics
5,27,Miami,Employed-At Work,Employed full-time,445.0,lessHS,hispanics
5,27,Miami,Housework,Not In Labor Force,,lessHS,hispanics
5,32,Miami,Unemployed-Looking,Unemployed FT,,HS,whites
5,23,Miami,Employed-At Work,Employed full-time,600.0,lessHS,whites
5,40,Miami,Employed-At Work,Employed full-time,335.0,HS,hispanics
5,38,Miami,Employed-At Work,Employed full-time,350.0,HS,hispanics
5,23,Miami,Employed-At Work,Employed full-time,425.0,HS,whites
5,23,Miami,Employed-At Work,Employed full-time,700.0,HS,whites
5,28,Miami,Employed-At Work,Employed full-time,437.0,lessHS,hispanics
5,26,Miami,Housework,Not In Labor Force,,lessHS,hispanics
5,73,Miami,Other (Includes Retired),Not In Labor Force,,HS,whites
5,23,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,19,Miami,Unemployed-Looking,Unemployed PT,,HS,blacks
5,33,Miami,Other (Includes Retired),Not In Labor Force,,lessHS,hispanics
5,34,Miami,Employed-At Work,Employed full-time,350.0,lessHS,hispanics
5,26,Miami,Employed-At Work,Employed full-time,400.0,lessHS,hispanics
5,44,Miami,Employed-At Work,Employed full-time,500.0,lessHS,whites
5,41,Miami,Employed-At Work,Employed full-time,600.0,HS,whites
5,17,Miami,Unemployed-Looking,Unemployed FT,,lessHS,whites
5,47,Miami,Employed-At Work,Employed full-time,900.0,lessHS,blacks
5,33,Miami,Housework,Not In Labor Force,,HS,blacks
5,35,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,31,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,31,Miami,Employed-At Work,Employed full-time,,HS,whites
5,30,Miami,Employed-Absent,Employed full-time,,HS,whites
5,30,Miami,Unemployed-Looking,Unemployed FT,,HS,blacks
5,29,Miami,Employed-At Work,Employed full-time,,HS,blacks
5,28,Miami,Employed-At Work,Employed full-time,,BA,whites
5,28,Miami,Employed-At Work,Employed full-time,640.0,HS,whites
5,38,Miami,School,Not In Labor Force,,HS,hispanics
5,58,Miami,Employed-At Work,Employed full-time,,lessHS,cubans
5,54,Miami,Housework,Not In Labor Force,,lessHS,cubans
5,21,Miami,Employed-At Work,Employed full-time,,HS,cubans
5,46,Miami,Unemployed-Looking,Unemployed FT,,lessHS,hispanics
5,65,Miami,Employed-At Work,Part-time For Economic Reasons,350.0,lessHS,cubans
